dQP,PRED_MODE,PU_SIZE,BITS,DISTORTION,BEST_COST,BEST_BINS,SIDE_INFO,SAD,MSE,COST_2Nx2N,COST_MSM,COST_2NxN,COST_Nx2N,RATIO_2Nx2N-MSM,REL_RATIO_2Nx2N-MSM,RATIO_BEST_2Nx2N,RATIO_BEST-MSM,REL_RATIO_BEST-MSM,TU_DEPTH,CBF,NON-Z-COEFF,REF_IDX,MV_MOD_INT,MV_MOD_FRAC,PREDMV_MOD_INT,PREDMV_MOD_FRAC,MVD_MOD_INT,MVD_MOD_FRAC,MVP_IDX,INTER_DIR,FME,COLOC_SPLIT,UP_SPLIT,LEFT_SPLIT,UPLEFT_SPLIT,UPRIGHT_SPLIT,CTX_SPLIT,COLOC_DEPTH,UP_DEPTH,LEFT_DEPTH,UPLEFT_DEPTH,UPRIGHT_DEPTH,CTX_DEPTH,AVG_NEIGH_DEPTH,SPLIT
3,0,0,1,15043,15110.9,1,0.004493,5441,3.00659,15511.7,15110.9,15586.1,15832.8,1.02652,0.026524,0.974161,1,0,0,0,1,0,3,0,3,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,22016,22016,1,0,6479,4.36304,26316.6,22016,23578.7,24273.2,1.19534,0.195339,0.836583,1,0,0,0,5,0,2,0.75,2,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,2,54810,55157.3,1,0.006296,9516,9.90137,56720,55157.3,56372.7,56025.4,1.02833,0.028332,0.972449,1,0,0,0,4,0,2,0.75,2,0.75,0,0,-1,3,2,1,0,0,1,0,2,0.5,0,0,1,0,0.25,0.489583,0
4,0,0,4,27955,28649.5,1,0.024242,7466,5.60059,31068.4,28649.5,30559.5,30559.5,1.08443,0.08443,0.922144,1,0,0,0,1,0,2,0.5,2,0.5,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,4,62706,63400.5,1,0.010955,10738,11.3872,64095.1,63226.9,65136.9,63725.9,1.01373,0.013731,0.989164,1.00275,0.002746,0,0,2,0,2,0.75,2,0.75,0,0,-1,1,2,1,0,0,0,0,1,1.5,0,0,0,0,0.25,0.5,0
4,0,0,2,85821,86168.3,1,0.00403,12645,16.1106,87904.6,85994.6,87383.7,87210.1,1.02221,0.02221,0.980247,1.00202,0.002019,0,0,2,0,2,0.25,2,0.25,0,0,-1,3,2,2,0,1,1,0,4,1,0,1,1,0,0.5,1.5461,0
3,1,7,19,37730,39019.9,1,0.033058,7910,6.88037,39690.5,40995.7,39235.7,39153,0.968163,0.031837,0.983106,0.951806,0.048194,0,0,3,-1,0,0,0,0,0,0,-1,2,0,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
4,0,0,1,44504,44677.6,1,0.003886,8614,7.83838,48161.6,44677.6,46414,47108.5,1.07798,0.07798,0.927661,1,0,0,0,1,0,1,0,1,0,0,0,-1,3,0,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
3,2,0,11,33687,34433.8,1,0.021688,12443,17.4407,37657.9,34433.8,34705.4,35203.2,1.09363,0.093631,0.914385,1,0,1,1,24,1,10.0499,0.790569,10.0499,0.790569,0,0,-1,3,2,1,0,0,0,0,1,1.5,0,0,0,0,0.25,0.85034,0
4,0,0,5,25471,26339.2,1,0.032961,6612,4.58691,27545,26339.2,28143.8,28766.2,1.04578,0.045783,0.956222,1,0,0,0,1,0,2,0.5,2,0.5,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.512821,0
4,0,0,1,64562,64735.6,1,0.002682,10818,12.0049,66298.3,64735.6,66124.7,66298.3,1.02414,0.02414,0.976429,1,0,0,0,2,0,2,0.25,2,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,30041,30041,1,0,7478,5.68555,31847.7,30041,31930.2,32748.3,1.06014,0.06014,0.943271,1,0,0,0,3,0,2,0.25,2,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,10,44850,45528.9,1,0.014912,9216,8.5498,46016.9,45541.7,46152.7,45832,1.01043,0.010435,0.989395,0.99972,0.00028,0,0,1,0,3,0.5,3,0.5,0,0,-1,3,1,2,1,0,1,1,5,1.5,1,0,1,1,0.75,1.21853,0
3,0,0,2,76118,76253.8,1,0.001781,11948,14.0596,77000.6,76185.9,76768.7,76577,1.01069,0.010694,0.990301,1.00089,0.000891,0,0,1,0,4,0.75,4,0.75,0,0,-1,3,2,2,1,0,0,1,4,1.5,1,0,0,1,0.583333,1.0387,0
4,0,0,1,78683,78856.6,1,0.002202,12265,15.3191,86365.3,78856.6,80072.1,79898.4,1.09522,0.09522,0.913059,1,0,0,0,9,0,1,0,1,0,0,0,-1,3,0,2,0,0,0,0,2,1,0,0,0,0,0.166667,1.00105,0
3,1,2,37,115481,117993,1,0.021289,17061,27.7029,123315,175158,118286,117925,0.704021,0.295979,0.956845,0.673639,0.326361,0,0,1,0,2.23607,0,1.41421,0.5,1,0.5,0,3,0,2,1,0,0,1,4,1.5,1,0,0,1,0.583333,1.71836,0
3,0,0,3,63355,63558.7,1,0.003204,10740,11.4141,69944.4,63490.8,67869.7,64169.7,1.10165,0.101646,0.908703,1.00107,0.001069,0,0,3,0,4,0.25,4,0.25,0,0,-1,3,2,1,0,1,0,0,2,0.5,0,1,0,0,0.25,0.63474,0
3,0,0,2,39255,39390.8,1,0.003447,8755,7.75024,40137.6,39390.8,40454.6,39679.9,1.01896,0.018959,0.981394,1,0,0,0,4,0,4,0.75,4,0.75,0,0,-1,3,2,0,1,0,0,1,2,0,1,0,0,1,0.333333,0.681818,0
4,0,0,2,33683,34030.3,1,0.010205,7477,6.60864,35940.2,33856.6,35593,34084.3,1.06154,0.061542,0.946857,1.00513,0.005129,0,0,4,0,2,0.75,2,0.75,0,0,-1,3,2,2,0,0,0,0,2,1.5,0,0,0,0,0.25,0.707946,0
4,0,0,5,77981,78849.2,1,0.011011,11828,15.1621,80238.2,78675.5,80064.6,80064.6,1.01986,0.019863,0.982688,1.00221,0.002207,0,0,7,0,1,0,1,0,0,0,-1,3,0,2,0,1,0,0,3,1,0,1,0,0,0.333333,1.02,0
3,0,0,3,35257,35460.7,1,0.005744,7679,6.23462,35971.4,35460.7,36207.5,36003.8,1.0144,0.014402,0.985803,1,0,0,0,3,0,4,0.5,4,0.5,0,0,-1,3,1,1,0,0,0,0,1,1.5,0,0,0,0,0.25,0.405405,0
4,0,0,1,30515,30688.6,1,0.005658,7514,5.92481,32860.9,30688.6,32251.3,32544.4,1.07078,0.070783,0.933896,1,0,0,0,3,0,2,0.25,2,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,5,40115,40454.5,1,0.008391,8819,8.09009,42413.5,40386.6,43094.5,40929.7,1.05019,0.050188,0.953811,1.00168,0.001681,0,0,8,1,10.0499,0.790569,10.0499,0.790569,0,0,-1,3,2,1,0,0,0,0,1,1.5,0,0,0,0,0.25,0.430108,0
4,0,0,0,67080,67080,1,0,11182,12.6489,69349.5,67080,68642.7,68642.7,1.03383,0.033833,0.967274,1,0,0,0,14,0,2,0.25,2,0.25,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.239583,0
4,0,0,3,33809,34329.9,1,0.015173,7834,6.72559,36819.3,34156.3,35545.3,35198.1,1.07797,0.077966,0.932388,1.00508,0.005084,0,0,5,0,2,0.5,2,0.5,0,0,-1,3,1,1,0,1,0,0,2,0.5,0,1,0,0,0.25,0.715774,0
4,0,0,1,25793,25966.6,1,0.006687,7146,5.36963,28050.2,25966.6,27831.2,27182.1,1.08024,0.080242,0.925719,1,0,0,0,1,0,2,0.75,2,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,35236,35409.6,1,0.004904,8169,6.90698,37717,35409.6,37146,36798.7,1.06516,0.065163,0.938823,1,0,0,0,1,0,2,0.5,2,0.5,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0
4,0,0,1,66734,66907.6,1,0.002595,10997,12.3821,69164.9,66734,68644,68988.9,1.03643,0.036426,0.967364,1.0026,0.002602,0,0,4,0,2,0,2,0,0,0,-1,3,0,1,0,1,0,0,2,0.5,0,1,0,0,0.25,0.40625,0
2,0,0,5,18135,18389.5,1,0.013837,6134,3.83398,18847.5,18389.5,19058.6,19252.6,1.02491,0.024907,0.975698,1,0,0,0,1,0,7,0.790569,7,0.790569,0,0,-1,3,2,2,0,0,0,0,2,2,0,0,0,0,0.333333,0.665441,0
4,0,0,0,26243,26243,1,0,6992,5.07812,28326.6,26243,28297.2,27632.1,1.0794,0.079397,0.926443,1,0,0,0,4,0,2,0.75,2,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,4,30474,30745.6,1,0.008833,7670,6.01953,32675,30677.7,31453.7,31017.1,1.06511,0.065108,0.94095,1.00221,0.002213,0,0,3,0,4,0.5,4,0.5,0,0,-1,3,1,1,0,1,1,0,3,1.5,0,1,1,0,0.583333,1.36477,0
1,2,7,87,22523,24073.4,1,0.064402,7064,5.66992,24206,25441.6,24453.5,24116.9,0.951434,0.048566,0.994523,0.946222,0.053778,1,1,3,0,12,0.707107,12,1.06066,1,0.353553,0,3,1,1,0,1,1,0,3,1,0,1,1,0,0.6,1.62427,0
4,0,0,4,22044,22738.5,1,0.030544,6684,4.55176,25663.9,22564.9,25018.4,23973.3,1.13734,0.137339,0.886011,1.0077,0.007695,0,0,4,1,4,0,4,0,0,0,-1,3,0,0,0,1,1,0,2,0,0,1,1,0,0.333333,0.762807,0
4,0,0,1,60993,61166.6,1,0.002839,10161,11.0579,64422.7,61166.6,62555.7,62208.4,1.05323,0.053232,0.949458,1,0,0,0,2,0,2,0.75,2,0.75,0,0,-1,3,2,1,0,0,0,0,1,1.5,0,0,0,0,0.25,0.431373,0
2,1,2,54,28530,31278.1,1,0.087862,21929,96.6003,48786.2,107574,49158.9,31227.3,0.453514,0.546486,0.641127,0.29076,0.70924,0,0,11,-1,0,0,0,0,0,0,-1,2,0,2,0,1,0,0,3,1,0,1,0,0,0.333333,0.930447,0
3,1,6,9,37348,37959,1,0.016097,8316,7.62012,42136.9,37998.6,39549.8,38059.9,1.10891,0.108909,0.900849,0.998959,0.001041,0,0,1,0,3,0.25,3,0.25,0,0,-1,3,2,1,0,1,1,0,3,1.5,0,2,2,0,0.916667,1.51473,0
4,0,0,1,24793,24966.6,1,0.006955,6625,4.61646,26886.1,24966.6,26552.9,26529.1,1.07688,0.076883,0.928606,1,0,0,0,1,0,2,0.25,2,0.25,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.333333,0
4,0,0,1,91651,91824.6,1,0.001891,12871,17.178,94081.9,91651,93213.7,93213.7,1.02652,0.026523,0.976008,1.00189,0.001895,0,0,3,0,2,0.5,2,0.5,0,0,-1,3,1,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.435897,0
4,0,0,1,26683,26856.6,1,0.006465,7036,5.18213,28903.8,26856.6,28406.2,27865.1,1.07622,0.076225,0.929174,1,0,0,0,1,-1,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,26166,26339.6,1,0.006592,7038,5.11572,28423.2,26166,27555.1,27655.1,1.08627,0.086266,0.926694,1.00664,0.006636,0,0,2,0,2,0.5,2,0.5,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.333333,0
4,0,0,0,26301,26301,1,0,7248,5.42139,28384.6,26301,28308.2,27690.1,1.07922,0.079222,0.926594,1,0,0,0,1,0,2,0.75,2,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,18425,18598.6,1,0.009336,6150,3.86816,20691.2,18598.6,21483,21483,1.11251,0.112514,0.898865,1,0,0,0,3,0,2,0.25,2,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,27,71512,76200.1,1,0.061524,11416,13.5034,78585.3,76613.2,77369.8,76026.5,1.02574,0.025742,0.969648,0.994609,0.005391,0,0,7,0,4,0.559017,3,0.901388,0,0.790569,1,3,2,2,0,1,1,0,4,1,0,2,2,0,0.833333,1.53504,0
4,0,0,1,60550,60723.6,1,0.002859,10300,11.123,67354.8,60550,61939.1,61939.1,1.11238,0.112383,0.901549,1.00287,0.002868,0,0,2,0,1,0,1,0,0,0,-1,3,0,1,0,0,0,0,1,1,0,0,0,0,0.166667,0.333333,0
4,1,0,16,55264,58042.1,1,0.047864,9138,9.43018,58042.1,59163,59778.5,59215.4,0.981055,0.018945,1,0.981055,0.018945,0,0,9,0,2,0.25,2,0.25,0,0,0,3,2,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.615385,0
3,1,2,12,27633,28447.7,1,0.028638,7274,5.68604,30769.3,38317.8,31488.6,28379.8,0.803001,0.196999,0.924549,0.742414,0.257586,0,0,10,0,3,0.5,3,0.5,0,0,-1,3,1,1,0,1,1,0,3,0.5,0,2,2,0,0.75,1.21961,0
4,0,0,2,39190,39537.3,1,0.008783,8738,8.01318,41100,39363.6,41273.6,40752.7,1.04411,0.04411,0.961978,1.00441,0.004411,0,0,3,0,2,0.25,2,0.25,0,0,-1,3,2,0,0,1,1,0,2,0,0,2,2,0,0.666667,0.938596,0
4,0,0,4,33874,34568.5,1,0.020092,8210,7.01074,36967.9,34568.5,36676.9,36319.2,1.06941,0.069408,0.935097,1,0,0,0,1,0,2,0.25,2,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,44959,45132.6,1,0.003847,8954,8.51318,47042.6,44959,46348.1,46348.1,1.04635,0.046345,0.959399,1.00386,0.003862,0,0,5,0,2,0.25,2,0.25,0,0,-1,3,2,1,1,0,0,1,3,0.5,1,0,0,1,0.416667,0.5,0
4,0,0,3,36970,37490.9,1,0.013894,8187,7.22144,38532.7,37317.3,39053.6,38569.3,1.03257,0.03257,0.972963,1.00465,0.004653,0,0,3,0,2,0,2,0,0,0,-1,1,0,1,0,1,0,0,2,0.5,0,1,0,0,0.25,0.5,0
4,0,0,0,40055,40055,1,0,8298,7.63721,41673.2,40055,41821,42370.1,1.0404,0.0404,0.961168,1,0,0,0,2,0,2,0.5,2,0.5,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.479167,0
4,0,0,0,41017,41017,1,0,8500,8.0542,44372.8,41017,42579.7,42764.6,1.08181,0.081814,0.924373,1,0,0,0,1,1,4,0,4,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,2,44323,44670.3,1,0.007774,9016,8.29443,46927.5,44670.3,46707.8,45538.4,1.05053,0.050531,0.951899,1,0,0,0,5,0,2,0.75,2,0.75,0,0,-1,3,2,1,0,0,0,0,1,1,0,0,0,0,0.166667,0.315789,0
4,0,0,2,47302,47649.3,1,0.007288,9412,9.36719,49212,47475.6,49212,48864.7,1.03657,0.036573,0.968245,1.00366,0.003657,0,0,1,0,2,0.5,2,0.5,0,0,-1,3,1,0,0,1,1,0,2,0,0,2,1,0,0.5,0.40625,0
4,0,0,1,34554,34727.6,1,0.005,8098,6.92578,36753.6,34554,35943.1,37292.5,1.06366,0.063657,0.944877,1.00503,0.005025,0,0,2,0,2,0.5,2,0.5,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.333333,0
3,0,0,4,28632,28903.6,1,0.009396,6984,5.11377,29320.6,28903.6,29482.8,29545.7,1.01443,0.014428,0.985777,1,0,0,0,3,1,8,0.790569,8,0.790569,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
4,1,2,17,98254,101206,1,0.029166,15546,23.1343,103581,106034,104592,101032,0.976868,0.023132,0.977071,0.95447,0.04553,0,0,11,0,1,0.901388,1,0.901388,0,0,-1,3,2,2,1,0,0,1,4,1.5,1,0,0,1,0.583333,1.96873,0
3,0,0,3,26266,26469.7,1,0.007695,7086,5.17529,26917.8,26469.7,26998,26660.9,1.01693,0.01693,0.983352,1,0,0,0,1,0,3,0.790569,3,0.790569,0,0,-1,1,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.2,0
4,0,0,2,59216,59563.3,1,0.00583,10990,12.4658,61473.2,59563.3,61473.2,61126,1.03207,0.032066,0.96893,1,0,0,0,1,0,2,0.75,2,0.75,0,0,-1,3,2,2,0,0,0,0,2,2,0,0,0,0,0.333333,0.664274,0
4,0,0,4,38315,39009.5,1,0.017804,8501,7.56763,40919.5,39009.5,41961.3,42308.6,1.04896,0.048962,0.953324,1,0,0,0,4,1,5,0.75,5,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,19,14223,15189.9,1,0.063657,5392,2.94971,15189.9,15329.6,15648,15699.4,0.990892,0.009108,1,0.990892,0.009108,0,0,1,1,8.24621,0.353553,8.544,0.707107,2,0.353553,1,1,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.479167,0
4,0,0,1,42695,42868.6,1,0.00405,8514,7.30664,45125.9,42868.6,44771.2,44288.3,1.05265,0.052655,0.949979,1,0,0,0,3,1,6,0.75,6,0.75,0,0,-1,3,2,1,1,0,0,1,3,0.5,1,0,0,1,0.416667,0.333333,0
4,0,0,0,34739,34739,1,0,7696,5.96338,36996.2,34739,36128.1,36128.1,1.06498,0.064977,0.938987,1,0,0,0,1,0,2,0.75,2,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,3,31218,31421.7,1,0.006482,7700,6.26807,32803.2,31421.7,32656.5,31791.1,1.04397,0.043966,0.957886,1,0,0,0,1,0,4,0.5,4,0.5,0,0,-1,3,1,1,0,1,1,0,3,1.5,0,1,1,0,0.583333,1.24964,0
4,0,0,1,78609,78782.6,1,0.002204,11945,14.4309,80692.6,78609,80345.3,80171.7,1.02651,0.026506,0.97633,1.00221,0.002209,0,0,1,0,2,0.75,2,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0
4,0,0,2,45593,45940.3,1,0.007559,9515,9.1145,47850.2,45940.3,47503,46982.1,1.04157,0.041575,0.960084,1,0,0,0,1,0,2,0.5,2,0.5,0,0,-1,3,1,1,0,0,1,0,2,0.5,0,0,1,0,0.25,0.794956,0
4,0,0,4,73045,73739.5,1,0.009419,13104,16.6982,75128.6,73565.9,75048.7,74046.7,1.02124,0.021242,0.981511,1.00236,0.00236,0,0,2,0,2,0.25,2,0.25,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.653846,0
4,0,0,1,56465,56638.6,1,0.003066,10636,11.8677,66771.6,56638.6,58201.3,57680.4,1.17891,0.178906,0.848244,1,0,0,0,1,0,2,0.25,2,0.25,0,0,-1,3,2,2,0,0,0,0,2,2,0,0,0,0,0.333333,0.942685,0
3,0,0,1,33977,34044.9,1,0.001994,7715,6.03589,34723.8,34044.9,35541.3,34655.9,1.01994,0.019942,0.980448,1,0,0,0,2,-1,0,0,0,0,0,0,-1,2,0,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
4,0,0,3,29441,29961.9,1,0.017385,7479,5.7561,32045.5,29788.3,31871.9,31388.2,1.07578,0.075776,0.93498,1.00583,0.005829,0,0,2,0,2,0.75,2,0.75,0,0,-1,3,2,2,0,1,1,0,4,1,0,2,1,0,0.666667,0.978868,0
2,1,0,20,30148,31165.8,1,0.032659,7757,6.37769,31064,31496.9,31954.9,31665.6,0.986258,0.013742,1.00328,0.989489,0.010511,0,0,4,1,8,0,8,0.25,0,0.25,0,3,0,2,0,1,1,0,4,1.5,0,1,1,0,0.583333,1.3626,0
3,1,6,16,62731,63817.3,1,0.017021,10792,12.0352,65725.2,64978.3,64774.3,64951.4,1.01149,0.011493,0.970972,0.982131,0.017869,0,0,4,0,3,0,3,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,6,26440,27481.8,1,0.037909,6822,4.93945,28606,27308.2,29989.2,30250.9,1.04752,0.047524,0.960702,1.00636,0.006358,0,0,1,0,2,0.25,2,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,2,74297,74432.8,1,0.001824,11548,13.4897,75179.6,74364.9,74908,74840.1,1.01096,0.010955,0.990066,1.00091,0.000913,0,0,2,0,3,0,3,0,0,0,-1,3,0,2,0,1,0,0,3,1,0,1,0,0,0.333333,0.757576,0
4,0,0,2,71037,71384.3,1,0.004865,11022,12.71,80077.8,71384.3,72773.3,72426.1,1.12179,0.121785,0.891437,1,0,0,0,3,0,2,0.25,2,0.25,0,0,-1,3,2,1,1,0,1,1,4,1,2,0,3,2,1.33333,1.21529,0
4,0,0,0,21563,21563,1,0,6380,4.24023,23646.6,21563,22952.1,22952.1,1.09663,0.096629,0.911886,1,0,0,0,4,0,2,0.75,2,0.75,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,40514,40581.9,1,0.001673,8228,6.90527,41328.7,40581.9,41192.9,41192.9,1.0184,0.018402,0.98193,1,0,0,0,1,0,4,0.75,4,0.75,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
2,0,0,2,45217,45318.8,1,0.002246,8454,7.63184,46031.3,45318.8,46336.6,46591.1,1.01572,0.015722,0.984522,1,0,0,0,2,1,7,0.5,7,0.5,0,0,-1,3,1,2,0,0,0,0,2,2.5,0,0,0,0,0.416667,0.7825,0
4,1,4,27,37668,42356.1,1,0.110683,8421,7.33325,43537,44463.4,44383.7,43528.1,0.979166,0.020834,0.972876,0.952607,0.047393,0,0,2,1,6,0.5,6,0.5,0,0,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0.166667,0.512821,0
4,1,7,12,69408,71491.6,1,0.029145,12248,15.4531,77870.5,75613.3,78738.7,75206,1.02985,0.029852,0.918083,0.94549,0.05451,0,0,7,0,2,0.5,2,0.5,0,0,-1,3,1,2,1,0,0,1,4,1.5,1,0,0,1,0.583333,1.25405,0
1,2,6,153,16706,19432.5,1,0.140307,6216,4.02734,20826.9,25438,20550,19480.5,0.818734,0.181266,0.933046,0.763917,0.236083,2,1,1,1,63.6003,0.75,127.487,0.5,63.6003,0.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,28,124069,128931,1,0.037708,17650,29.8262,129378,133362,128757,131919,0.970126,0.029874,0.996547,0.966776,0.033224,0,0,2,0,1,0.790569,1,0.790569,0,0,1,3,2,2,1,0,0,1,4,1,1,0,0,1,0.5,1.53846,0
1,2,0,23,19937,20346.9,1,0.020144,7045,5.34936,20346.9,24632.2,20525.1,20638.1,0.826026,0.173974,1,0.826026,0.173974,1,1,12,0,15.0333,0.790569,15.0333,0.353553,0,0.5,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0.2,1.21429,0
4,0,0,1,29798,29971.6,1,0.005793,7647,6.16284,31534.3,29971.6,31387.3,31018.4,1.05214,0.052139,0.950444,1,0,0,0,21,0,2,0,2,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,25391,25441.9,1,0.002,7202,5.39941,25444.8,25441.9,25978.2,25951.5,1.00012,0.000116,0.999884,1,0,0,0,1,0,8,0.25,8,0.25,0,0,-1,3,2,1,0,0,0,0,1,1,0,0,0,0,0.166667,0.391892,0
3,1,2,6,65046,65453.3,1,0.006223,11014,12.3833,68757.6,67007.6,68214.5,65453.3,1.02612,0.026117,0.951943,0.976805,0.023195,0,0,6,0,4,0.5,4,0.5,0,0,-1,3,1,2,0,0,0,0,2,2,0,0,0,0,0.333333,0.666667,0
4,1,6,14,35513,37943.9,1,0.064065,8621,10.2566,58068.1,56372.9,57231.2,55938.7,1.03007,0.030071,0.653437,0.673087,0.326913,0,0,5,0,2,0.5,2,0.5,0,0,-1,3,1,1,1,0,0,1,3,0.5,1,0,0,1,0.416667,0.846633,0
4,0,0,1,85428,85601.6,1,0.002028,11761,16.9304,87858.9,85428,87314.3,86990.7,1.02845,0.028455,0.974308,1.00203,0.002033,0,0,2,0,2,0.5,2,0.5,0,0,-1,3,1,2,0,1,0,0,3,1,0,1,0,0,0.333333,0.795897,0
3,0,0,2,50270,50405.8,1,0.002694,9655,9.73462,51016.8,50337.9,50948.9,50881,1.01349,0.013487,0.988023,1.00135,0.001349,0,0,2,1,7,0.75,7,0.75,0,0,-1,3,2,1,0,1,0,0,2,0.5,0,1,0,0,0.25,0.40625,0
4,0,0,1,28782,28955.6,1,0.005997,6952,5.11816,30919.6,28955.6,30344.7,30344.7,1.06783,0.067827,0.936481,1,0,0,0,6,0,2,0.25,2,0.25,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
4,0,0,3,25571,26091.9,1,0.019964,6919,5.10034,28175.5,25918.3,27481,26960.1,1.08709,0.087091,0.926049,1.0067,0.006699,0,0,23,0,1,0,1,0,0,0,-1,3,0,1,0,1,1,0,3,0.5,0,2,1,0,0.583333,0.982147,0
4,0,0,1,28148,28321.6,1,0.006131,6981,5.03686,31004.1,28321.6,29884.3,29884.3,1.09472,0.094716,0.913479,1,0,0,0,2,0,2,0.5,2,0.5,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.239583,0
4,0,0,1,16896,17069.6,1,0.010172,5888,3.50732,18403.7,17069.6,18285.1,18875.6,1.07815,0.078155,0.927511,1,0,0,0,3,0,2,0.25,2,0.25,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.333333,0
3,1,0,16,24815,25901.3,1,0.041938,7077,5.15112,25833.4,26371.5,27321.9,26676.5,0.979596,0.020404,1.00263,0.98217,0.01783,0,0,2,0,4,0.25,4,0.25,0,0,1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.166667,0
4,0,0,0,66608,66608,1,0,11021,12.634,68865.2,66608,67997.1,68491.6,1.03389,0.033888,0.967222,1,0,0,0,3,0,2,0.25,2,0.25,0,0,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,23,110854,114848,1,0.034773,16554,27.1748,117921,118529,115400,114848,0.994869,0.005131,0.973938,0.968942,0.031058,0,0,5,0,1.41421,0.707107,1.41421,0.707107,0,0,-1,3,1,2,0,0,0,0,2,1.5,0,0,0,0,0.25,1.25846,0
3,1,0,13,63777,64659.6,1,0.01365,10630,11.9189,64591.7,65462.8,64867,65485.1,0.986693,0.013307,1.00105,0.98773,0.01227,0,0,1,0,3,0.25,3,0.25,0,0,0,3,2,1,0,1,0,0,2,1,0,1,0,0,0.333333,0.5,0
4,0,0,6,67310,68351.8,1,0.015242,10580,12.5322,72809.2,68178.2,69914.5,68609.6,1.06793,0.067925,0.93878,1.00255,0.002547,0,0,2,0,6,1.06066,6,1.06066,0,0,-1,3,2,2,1,0,0,1,4,2,1,0,0,1,0.666667,1.40289,0
3,0,0,4,23194,23465.6,1,0.011573,6590,4.53076,23797.7,23465.6,24170.8,23940.8,1.01415,0.014154,0.986044,1,0,0,0,1,0,4,0.5,4,0.5,0,0,-1,3,1,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.375,0
3,0,0,3,89948,90151.7,1,0.002259,12922,17.2681,90762.7,90083.8,90626.9,90491.1,1.00754,0.007536,0.993268,1.00075,0.000754,0,0,2,0,3,0,3,0,0,0,-1,3,0,2,0,1,1,0,4,2,0,1,1,0,0.666667,1.09182,0
